# List of sorted points
-73.929389,41.305494
-73.929308,41.314137
-73.92942,41.315103
-73.930235,41.317418
-73.930302,41.318123
-73.928488,41.323609
-73.92822,41.324628
-73.927592,41.326649
-73.926314,41.32821
-73.923467,41.334695
-73.92315,41.336103
-73.922726,41.33869
-73.92073,41.338853
-73.920521,41.338722
-73.920163,41.335352
-73.918454,41.334726
-73.918212,41.333695
-73.917755,41.333425
-73.916215,41.332014
-73.913772,41.333679
-73.91047,41.33416
-73.904353,41.337705
-73.903982,41.340964
-73.892414,41.353015
-73.889075,41.357867
-73.889577,41.365754
-73.890214,41.367251
-73.889577,41.365754
-73.889075,41.357867
-73.889139,41.357783
-73.889139,41.357783
-73.892414,41.353015
-73.903982,41.340964
-73.904353,41.337705
-73.904476,41.337017
-73.904479,41.33681
-73.904635,41.334198
-73.904436,41.333364
-73.904552,41.331421
-73.904632,41.330893
-73.904704,41.330439
-73.904586,41.327701
-73.903725,41.324429
-73.903632,41.324153
-73.904556,41.320083
-73.903872,41.315321
-73.903012,41.313149
-73.90411,41.312285
-73.90498,41.311828
-73.905187,41.311762
-73.90537,41.311692
-73.906868,41.311204
-73.907266,41.311206
-73.909544,41.310751
-73.910571,41.309466
-73.911213,41.308571
-73.911755,41.307814
-73.91226,41.307013
-73.913001,41.305753
-73.913123,41.305583
-73.913288,41.30536
-73.913779,41.304878
-73.915253,41.303741
-73.915628,41.302192
-73.915773,41.301723
-73.915842,41.3016
-73.916049,41.301264
-73.916209,41.301005
-73.916714,41.300012
-73.91798,41.298238
-73.918117,41.297105
-73.918536,41.296032
-73.918731,41.294943
-73.918896,41.293963
-73.919085,41.29316
-73.919141,41.292995
-73.919405,41.292478
-73.919725,41.291814
-73.91978,41.291702
-73.922183,41.291478
-73.9235,41.291319
-73.92431,41.291149
-73.925144,41.290865
-73.927971,41.289522
-73.928097,41.289451
-73.929593,41.289526
-73.928617,41.288811
-73.928513,41.287743
-73.92985,41.281656
-73.929892,41.28079
-73.932302,41.274389
-73.933046,41.273222
-73.933913,41.266306
-73.912297,41.234862
-73.911627,41.228879
-73.90121,41.211463
-73.89449,41.207924
-73.89105,41.20419
-73.89045,41.203536
-73.88571,41.19965
-73.884344,41.196111
-73.879507,41.190931
-73.872335,41.18558
-73.869588,41.185285
-73.854199,41.1829
-73.846682,41.18194
-73.839753,41.171477
-73.839438,41.170713
-73.838298,41.16707
-73.838207,41.166241
-73.836753,41.160773
-73.830296,41.151431
-73.829111,41.151066
-73.824139,41.148929
-73.823536,41.147062
-73.823514,41.146344
-73.822418,41.143105
-73.818136,41.133415
-73.818039,41.133231
-73.811754,41.125893
-73.811264,41.124985
-73.808904,41.120657
-73.805774,41.109268
-73.807428,41.107689
-73.807693,41.107552
-73.828233,41.0819
-73.828881,41.081619
-73.822047,41.06171
-73.821746,41.057348
-73.822068,41.053859
-73.822556,41.053018
-73.836547,41.042732
-73.836905,41.042394
-73.847066,41.021103
-73.84945,41.013335
-73.85005,41.012738
-73.856591,41.002618
-73.856663,41.00251
-73.861088,40.995041
-73.864826,40.988494
-73.866605,40.983232
-73.867376,40.981046
-73.867432,40.980931
-73.868173,40.97881
-73.868555,40.974293
-73.870354,40.969742
-73.870428,40.969624
-73.872003,40.958208
-73.872154,40.950214
-73.872096,40.949836
-73.875379,40.943215
-73.875783,40.941755
-73.87849,40.936159
-73.879243,40.934328
-73.879075,40.932612
-73.878658,40.931266
-73.879482,40.927613
-73.884389,40.912911
-73.88461,40.912018
-73.886138,40.908253
-73.887978,40.903556
-73.891635,40.899722
-73.894573,40.899726
-73.896732,40.900242
-73.899494,40.900994
-73.903385,40.901224
-73.904167,40.901103
-73.906754,40.899809
-73.907902,40.89791
-73.909338,40.889055
-73.911981,40.887268
-73.912657,40.886364
-73.916091,40.882482
-73.916718,40.88189
-73.925823,40.87578
-73.930323,40.870675
-73.931155,40.868792
-73.930005,40.867806
-73.929346,40.867256
-73.928722,40.866743
-73.928057,40.8662
-73.92842,40.865639
-73.928061,40.865574
-73.927271,40.865531
-73.92662,40.864525
-73.926011,40.863575
-73.925373,40.862582
-73.924791,40.861631
-73.924733,40.861547
-73.92464,40.861394
-73.922926,40.85898
-73.933289,40.838994
-73.934069,40.837551
-73.93488,40.828387
-73.934348,40.818778
-73.934362,40.815026
-73.934571,40.812884
-73.934735,40.808598
-73.933388,40.806585
-73.930313,40.802391
-73.929887,40.800159
-73.929331,40.797421
-73.930473,40.794774
-73.931998,40.793913
-73.93673,40.790408
-73.940282,40.785356
-73.940999,40.784976
-73.941535,40.784796
-73.941956,40.784602
-73.943498,40.783656
-73.944035,40.783038
-73.944096,40.782949
-73.944399,40.782229
-73.944215,40.780533
-73.944148,40.78002
-73.944328,40.779768
-73.944776,40.779146
-73.945257,40.778483
-73.945713,40.777857
-73.946173,40.777227
-73.94663,40.776601
-73.947122,40.775929
-73.947624,40.775246
-73.948082,40.774614
-73.948551,40.773976
-73.949009,40.773343
-73.949486,40.772694
-73.949942,40.772066
-73.950437,40.771402
-73.952682,40.772341
-73.955044,40.773338
-73.95729,40.774289
-73.957796,40.774505
-73.957796,40.774505
-73.958892,40.774972
-73.96038,40.775574
-73.960619,40.775675
-73.961122,40.774985
-73.961572,40.774366
-73.962032,40.773734
-73.962495,40.773098
-73.962962,40.772455
-73.963423,40.771823
-73.963917,40.771144
-73.964437,40.77047
-73.964886,40.76985
-73.96535,40.769214
-73.965805,40.768596
-73.966256,40.767975
-73.966716,40.767339
-73.967175,40.766714
-73.967637,40.766089
-73.968085,40.765469
-73.968543,40.764837
-73.96899,40.764212
-73.969438,40.763582
-73.969902,40.76297
-73.970363,40.762345
-73.970862,40.761658
-73.971349,40.760989
-73.971809,40.760357
-73.972267,40.759727
-73.972719,40.759104
-73.973177,40.758475
-73.97363,40.757852
-73.974088,40.757223
-73.974538,40.756604
-73.974997,40.755973
-73.97545,40.75535
-73.975907,40.754721
-73.975999,40.75466
-73.976745,40.754353
-73.977675,40.75219
-73.977675,40.75219
-73.978651,40.750865
-73.978902,40.75061
-73.979154,40.750265
-73.979599,40.749648
-73.980051,40.749028
-73.980503,40.748415
-73.980953,40.747797
-73.981446,40.747128
-73.981497,40.747057
-73.98148,40.74705		# spawn
